"19831104-212153","FIN","198341983100119831104    3494777460.99    2202037285.65     ","   7.28   ","    "," 7",".18 ","       0",".63     819093898.05  679010004661.98    9345539741.76    302283499    306577764","SBucZfxFqykYuAUevotfbxKydYMvoPLAeWdkVlOKWTsSoDTKSvqdRrbymHui","","","","","","","1983","4","19831001","19831104","    3494777460.99","    2202037285.65","        7.28","        7.18","        0.63","     819093898.05","  679010004661.98","    9345539741.76","    302283499","    306577764","SBucZfxFqykYuAUevotfbxKydYMvoPLAeWdkVlOKWTsSoDTKSvqdRrbymHui","198341983100119","831104","3494777460.99    2202037285.65        7.28        7.18        0.63    "," 81909","10004661",".98    9","345539741.76"
"19831105-140843","FIN","198341983100119831105    6489100754.65    1514687000.91     ","   3.20   ","    "," 2",".66 ","       0",".23     911952488.79  686679428310.97     468308586.31    473709228    568399926","0000000320","","","","","","","1983","4","19831001","19831105","    6489100754.65","    1514687000.91","        3.20","        2.66","        0.23","     911952488.79","  686679428310.97","     468308586.31","    473709228","    568399926","0000000320","198341983100119","831105","6489100754.65    1514687000.91        3.20        2.66        0.23    "," 91195","79428310",".97     ","468308586.31"
"19831105-235015","FIN","198341983100119831105    3946650602.21     180774094.93     ","   0.26   ","    "," 0",".25 ","       0",".05     667357179.49  932847859444.52    7473389554.15    682362448    725111780","xVuMdONmxGZGLEXDJRonHFyPdTpZHK                              ","","","","","","","1983","4","19831001","19831105","    3946650602.21","     180774094.93","        0.26","        0.25","        0.05","     667357179.49","  932847859444.52","    7473389554.15","    682362448","    725111780","xVuMdONmxGZGLEXDJRonHFyPdTpZHK                              ","198341983100119","831105","3946650602.21     180774094.93        0.26        0.25        0.05    "," 66735","47859444",".52    7","473389554.15"
"19831106-040426","FIN","198341983100119831106    8316247658.23     599975524.90     ","   1.46   ","    "," 1",".42 ","       0",".07     873290614.93  253047815843.63    3513031151.18    409568645    423459640","0000016079","","","","","","","1983","4","19831001","19831106","    8316247658.23","     599975524.90","        1.46","        1.42","        0.07","     873290614.93","  253047815843.63","    3513031151.18","    409568645","    423459640","0000016079","198341983100119","831106","8316247658.23     599975524.90        1.46        1.42        0.07    "," 87329","47815843",".63    3","513031151.18"
"19831108-043727","FIN","198341983100119831108    9324715229.24    2917943175.75     ","  10.19   ","    "," 8",".58 ","       0",".31     800632266.56  815597893856.24    7667688357.40    286410461    340060734","QfwpYELmRGEMupKZermELAKpFll                                 ","","","","","","","1983","4","19831001","19831108","    9324715229.24","    2917943175.75","       10.19","        8.58","        0.31","     800632266.56","  815597893856.24","    7667688357.40","    286410461","    340060734","QfwpYELmRGEMupKZermELAKpFll                                 ","198341983100119","831108","9324715229.24    2917943175.75       10.19        8.58        0.31    "," 80063","97893856",".24    7","667688357.40"
"19831109-192239","FIN","198341983100119831109    8220899553.21     411107010.34     ","   1.07   ","    "," 0",".93 ","       0",".05     723079472.47    4952835259.31    9933681285.31    383264608    443608060","0000005503","","","","","","","1983","4","19831001","19831109","    8220899553.21","     411107010.34","        1.07","        0.93","        0.05","     723079472.47","    4952835259.31","    9933681285.31","    383264608","    443608060","0000005503","198341983100119","831109","8220899553.21     411107010.34        1.07        0.93        0.05    "," 72307","52835259",".31    9","933681285.31"
"19831110-025557","FIN","198341983100119831110    2908312075.17    1649269208.71     ","   2.74   ","    "," 2",".52 ","       0",".57     177174069.13  732264934639.15    1226325485.26    602536967    655608944","gAfDvWKEHtgmVWFFKQ                                          ","","","","","","","1983","4","19831001","19831110","    2908312075.17","    1649269208.71","        2.74","        2.52","        0.57","     177174069.13","  732264934639.15","    1226325485.26","    602536967","    655608944","gAfDvWKEHtgmVWFFKQ                                          ","198341983100119","831110","2908312075.17    1649269208.71        2.74        2.52        0.57    "," 17717","64934639",".15    1","226325485.26"
"19831113-133934","FIN","198341983100119831113    4190130553.34    1057921003.20     ","   1.08   ","    "," 0",".92 ","       0",".25     858657580.74  963788157206.72     165689187.80    975835265   1146169795","KUEbsVJnJNqWWcR                                             ","","","","","","","1983","4","19831001","19831113","    4190130553.34","    1057921003.20","        1.08","        0.92","        0.25","     858657580.74","  963788157206.72","     165689187.80","    975835265","   1146169795","KUEbsVJnJNqWWcR                                             ","198341983100119","831113","4190130553.34    1057921003.20        1.08        0.92        0.25    "," 85865","88157206",".72     ","165689187.80"
"19831114-190009","FIN","198341983100119831114    9750334960.15    4047194988.01     ","   4.45   ","    "," 4",".27 ","       0",".42     610614893.50  652213362826.74    6662171097.39    909901495    948720421","0000012722","","","","","","","1983","4","19831001","19831114","    9750334960.15","    4047194988.01","        4.45","        4.27","        0.42","     610614893.50","  652213362826.74","    6662171097.39","    909901495","    948720421","0000012722","198341983100119","831114","9750334960.15    4047194988.01        4.45        4.27        0.42    "," 61061","13362826",".74    6","662171097.39"
"19831115-172913","FIN","198341983100119831115     331530802.46      23137706.70     ","   0.03   ","    "," 0",".02 ","       0",".07     613746049.21  788157056088.95    8022991355.14    850977662    992559855","0000014477","","","","","","","1983","4","19831001","19831115","     331530802.46","      23137706.70","        0.03","        0.02","        0.07","     613746049.21","  788157056088.95","    8022991355.14","    850977662","    992559855","0000014477","198341983100119","831115"," 331530802.46      23137706.70        0.03        0.02        0.07    "," 61374","57056088",".95    8","022991355.14"
"19831116-121415","FIN","198341983100119831116    3351900804.11    1161629291.92     ","  12.56   ","    ","11",".96 ","       0",".35      55857076.53  984334166208.80    1821681415.82     92514011     97111844","IAzwVJJELvJckFZg                                            ","","","","","","","1983","4","19831001","19831116","    3351900804.11","    1161629291.92","       12.56","       11.96","        0.35","      55857076.53","  984334166208.80","    1821681415.82","     92514011","     97111844","IAzwVJJELvJckFZg                                            ","198341983100119","831116","3351900804.11    1161629291.92       12.56       11.96        0.35    ","  5585","34166208",".80    1","821681415.82"
"19831117-121926","FIN","198341983100119831117    2838086350.64    1312854764.25     ","   3.63   ","    "," 3",".09 ","       0",".46     892171197.38  529860244684.55    6611710948.28    361585816    424724756","oGCDGCLkbPmLqBHdOX                                          ","","","","","","","1983","4","19831001","19831117","    2838086350.64","    1312854764.25","        3.63","        3.09","        0.46","     892171197.38","  529860244684.55","    6611710948.28","    361585816","    424724756","oGCDGCLkbPmLqBHdOX                                          ","198341983100119","831117","2838086350.64    1312854764.25        3.63        3.09        0.46    "," 89217","60244684",".55    6","611710948.28"
"19831118-003336","FIN","198341983100119831118    3561340007.47    1004972603.79     ","   5.53   ","    "," 5",".05 ","       0",".28     158210560.26  638181154413.20    1585087704.09    181772440    198948323","OCrGHVdMBWoMaiOO                                            ","","","","","","","1983","4","19831001","19831118","    3561340007.47","    1004972603.79","        5.53","        5.05","        0.28","     158210560.26","  638181154413.20","    1585087704.09","    181772440","    198948323","OCrGHVdMBWoMaiOO                                            ","198341983100119","831118","3561340007.47    1004972603.79        5.53        5.05        0.28    "," 15821","81154413",".20    1","585087704.09"
"19831118-061302","FIN","198341983100119831118     297251866.21     192500412.70     ","   0.97   ","    "," 0",".87 ","       0",".65     767548316.15  534570070151.59    3124709237.97    197825806    221512258","0000002706","","","","","","","1983","4","19831001","19831118","     297251866.21","     192500412.70","        0.97","        0.87","        0.65","     767548316.15","  534570070151.59","    3124709237.97","    197825806","    221512258","0000002706","198341983100119","831118"," 297251866.21     192500412.70        0.97        0.87        0.65    "," 76754","70070151",".59    3","124709237.97"
"20130103-091243","FIN","201312013010120130103    9087875122.71     616855419.29     ","   2.03   ","    "," 2",".02 ","       0",".07     155938194.32  219429691644.60    1477470295.32    303357529    304735163","0000023124","","","","","","","2013","1","20130101","20130103","    9087875122.71","     616855419.29","        2.03","        2.02","        0.07","     155938194.32","  219429691644.60","    1477470295.32","    303357529","    304735163","0000023124","201312013010120","130103","9087875122.71     616855419.29        2.03        2.02        0.07    "," 15593","29691644",".60    1","477470295.32"
"20130104-111842","FIN","201312013010120130104    7947138184.71    2044972522.93     ","   4.11   ","    "," 3",".48 ","       0",".26     963013398.76  838595477721.48    1555971297.83    498087919    587707260","VMWvLbBUsATyOQfQtHknVdGhOkAOBoMEHqRONMGFPaME                ","","","","","","","2013","1","20130101","20130104","    7947138184.71","    2044972522.93","        4.11","        3.48","        0.26","     963013398.76","  838595477721.48","    1555971297.83","    498087919","    587707260","VMWvLbBUsATyOQfQtHknVdGhOkAOBoMEHqRONMGFPaME                ","201312013010120","130104","7947138184.71    2044972522.93        4.11        3.48        0.26    "," 96301","95477721",".48    1","555971297.83"
"20130105-005349","FIN","201312013010120130105    9579532136.75    1610891096.97     ","   4.23   ","    "," 3",".72 ","       0",".17     245400138.40  124851977874.94    3768174359.26    380408900    433025980","0000003241","","","","","","","2013","1","20130101","20130105","    9579532136.75","    1610891096.97","        4.23","        3.72","        0.17","     245400138.40","  124851977874.94","    3768174359.26","    380408900","    433025980","0000003241","201312013010120","130105","9579532136.75    1610891096.97        4.23        3.72        0.17    "," 24540","51977874",".94    3","768174359.26"
"20130105-052059","FIN","201312013010120130105    3034219102.35     296621040.55     ","   0.43   ","    "," 0",".38 ","       0",".10     168092796.39  320497569558.74    3128302640.20    684185308    773946510","lMONCwBHOataAPTADXMFkOskTRJSdewjNm                          ","","","","","","","2013","1","20130101","20130105","    3034219102.35","     296621040.55","        0.43","        0.38","        0.10","     168092796.39","  320497569558.74","    3128302640.20","    684185308","    773946510","lMONCwBHOataAPTADXMFkOskTRJSdewjNm                          ","201312013010120","130105","3034219102.35     296621040.55        0.43        0.38        0.10    "," 16809","97569558",".74    3","128302640.20"
"20130105-155127","FIN","201312013010120130105    6008780193.62    3162821846.68     ","   3.64   ","    "," 3",".05 ","       0",".53     273001957.07  638173441985.86     675802530.83    869166243   1035303005","0000026381","","","","","","","2013","1","20130101","20130105","    6008780193.62","    3162821846.68","        3.64","        3.05","        0.53","     273001957.07","  638173441985.86","     675802530.83","    869166243","   1035303005","0000026381","201312013010120","130105","6008780193.62    3162821846.68        3.64        3.05        0.53    "," 27300","73441985",".86     ","675802530.83"
"20130106-070559","FIN","201312013010120130106    5684100901.02    3545563850.02     ","   5.75   ","    "," 5",".01 ","       0",".62     344472164.47  523545747095.96    2323974928.47    616927143    707082298","TlxeFXgSSHYIKOOAAteWZVVQsKJPJyTqFOFHWQIN                    ","","","","","","","2013","1","20130101","20130106","    5684100901.02","    3545563850.02","        5.75","        5.01","        0.62","     344472164.47","  523545747095.96","    2323974928.47","    616927143","    707082298","TlxeFXgSSHYIKOOAAteWZVVQsKJPJyTqFOFHWQIN                    ","201312013010120","130106","5684100901.02    3545563850.02        5.75        5.01        0.62    "," 34447","45747095",".96    2","323974928.47"
"20130106-123600","FIN","201312013010120130106    7882470944.02    4913079471.27     ","  18.16   ","    ","17",".07 ","       0",".62     971967360.06  120512299897.23    1809899999.53    270562164    287770779","0000012385","","","","","","","2013","1","20130101","20130106","    7882470944.02","    4913079471.27","       18.16","       17.07","        0.62","     971967360.06","  120512299897.23","    1809899999.53","    270562164","    287770779","0000012385","201312013010120","130106","7882470944.02    4913079471.27       18.16       17.07        0.62    "," 97196","12299897",".23    1","809899999.53"
"20130106-142017","FIN","201312013010120130106    1580931946.97     980928345.93     ","   1.77   ","    "," 1",".68 ","       0",".62     339791994.33  959928644458.38    5715119254.24    555372885    583143211","GVBOMThKjLnpZmcXcVsoIgKaxvY                                 ","","","","","","","2013","1","20130101","20130106","    1580931946.97","     980928345.93","        1.77","        1.68","        0.62","     339791994.33","  959928644458.38","    5715119254.24","    555372885","    583143211","GVBOMThKjLnpZmcXcVsoIgKaxvY                                 ","201312013010120","130106","1580931946.97     980928345.93        1.77        1.68        0.62    "," 33979","28644458",".38    5","715119254.24"
"20130106-183323","FIN","201312013010120130106    7410968344.38    2035359616.23     ","   3.55   ","    "," 2",".97 ","       0",".27     823748341.39  598380709176.27    9472466320.32    573130559    684933228","0000009387","","","","","","","2013","1","20130101","20130106","    7410968344.38","    2035359616.23","        3.55","        2.97","        0.27","     823748341.39","  598380709176.27","    9472466320.32","    573130559","    684933228","0000009387","201312013010120","130106","7410968344.38    2035359616.23        3.55        2.97        0.27    "," 82374","80709176",".27    9","472466320.32"
"20130106-194805","FIN","201312013010120130106    2445409155.42     699958337.75     ","   0.99   ","    "," 0",".96 ","       0",".29     663268693.75  245600076666.97    5317524511.15    703639461    726591889","BkPhZWQHkXFEoXAlPxWVQNOfpXyWUIWeMwRTAMxQWygAglFcxPhxqaL     ","","","","","","","2013","1","20130101","20130106","    2445409155.42","     699958337.75","        0.99","        0.96","        0.29","     663268693.75","  245600076666.97","    5317524511.15","    703639461","    726591889","BkPhZWQHkXFEoXAlPxWVQNOfpXyWUIWeMwRTAMxQWygAglFcxPhxqaL     ","201312013010120","130106","2445409155.42     699958337.75        0.99        0.96        0.29    "," 66326","00076666",".97    5","317524511.15"
"20130107-153202","FIN","201312013010120130107    8022581896.42    2929620638.60     ","   4.30   ","    "," 3",".98 ","       0",".37      79360516.13  757365794866.64    1689810046.78    680869667    736579603","LMAubPiMISXdHPfNSJKERQoVyiRNSvAmtnMncRuLjzFneAOXHXSe        ","","","","","","","2013","1","20130101","20130107","    8022581896.42","    2929620638.60","        4.30","        3.98","        0.37","      79360516.13","  757365794866.64","    1689810046.78","    680869667","    736579603","LMAubPiMISXdHPfNSJKERQoVyiRNSvAmtnMncRuLjzFneAOXHXSe        ","201312013010120","130107","8022581896.42    2929620638.60        4.30        3.98        0.37    ","  7936","65794866",".64    1","689810046.78"
"20130107-164142","FIN","201312013010120130107    9909683695.53    5944923764.76     ","   6.38   ","    "," 5",".79 ","       0",".60     753319608.81  934613186554.99    6975059346.36    931186013   1026183648","0000028010","","","","","","","2013","1","20130101","20130107","    9909683695.53","    5944923764.76","        6.38","        5.79","        0.60","     753319608.81","  934613186554.99","    6975059346.36","    931186013","   1026183648","0000028010","201312013010120","130107","9909683695.53    5944923764.76        6.38        5.79        0.60    "," 75331","13186554",".99    6","975059346.36"
"20130109-090403","FIN","201312013010120130109    3959465507.76    2737697750.77     ","   2.78   ","    "," 2",".50 ","       0",".69     255743637.64  987097033989.87    8702912735.84    983296565   1094983357","RQEABeglyzeeRlQYGVLliJdmcfKXWJUEVSOABxiZHRWccsY             ","","","","","","","2013","1","20130101","20130109","    3959465507.76","    2737697750.77","        2.78","        2.50","        0.69","     255743637.64","  987097033989.87","    8702912735.84","    983296565","   1094983357","RQEABeglyzeeRlQYGVLliJdmcfKXWJUEVSOABxiZHRWccsY             ","201312013010120","130109","3959465507.76    2737697750.77        2.78        2.50        0.69    "," 25574","97033989",".87    8","702912735.84"
"20130109-103941","FIN","201312013010120130109    8600634473.49    2491121268.46     ","   3.95   ","    "," 3",".69 ","       0",".29     653622448.83  151164695862.36    1661386411.24    630990762    674923203","lKjioxHaCVCVEBJxLGpTyKPuVOGamsTlOUDVmpJAgMSoBCwFJQkh        ","","","","","","","2013","1","20130101","20130109","    8600634473.49","    2491121268.46","        3.95","        3.69","        0.29","     653622448.83","  151164695862.36","    1661386411.24","    630990762","    674923203","lKjioxHaCVCVEBJxLGpTyKPuVOGamsTlOUDVmpJAgMSoBCwFJQkh        ","201312013010120","130109","8600634473.49    2491121268.46        3.95        3.69        0.29    "," 65362","64695862",".36    1","661386411.24"
"20130109-181640","FIN","201312013010120130109      53093789.97       8576453.16     ","   0.01   ","    "," 0",".01 ","       0",".16     180941724.62  213398277108.36    6417759470.02    825350867    839055716","0000026036","","","","","","","2013","1","20130101","20130109","      53093789.97","       8576453.16","        0.01","        0.01","        0.16","     180941724.62","  213398277108.36","    6417759470.02","    825350867","    839055716","0000026036","201312013010120","130109","  53093789.97       8576453.16        0.01        0.01        0.16    "," 18094","98277108",".36    6","417759470.02"
"20130109-205456","FIN","201312013010120130109    1575975794.18     546545737.25     ","   0.84   ","    "," 0",".75 ","       0",".35      99477713.60  217522525064.32    9709178206.84    649251826    733066090","FaGtYBPBSRKixQqENNJkYTFKMPqFJITOfoEF                        ","","","","","","","2013","1","20130101","20130109","    1575975794.18","     546545737.25","        0.84","        0.75","        0.35","      99477713.60","  217522525064.32","    9709178206.84","    649251826","    733066090","FaGtYBPBSRKixQqENNJkYTFKMPqFJITOfoEF                        ","201312013010120","130109","1575975794.18     546545737.25        0.84        0.75        0.35    ","  9947","22525064",".32    9","709178206.84"
"20130109-231826","FIN","201312013010120130109    6657848012.21     498519466.11     ","   3.05   ","    "," 2",".56 ","       0",".07     272698336.88  901190128539.73    9866849531.10    163288762    194883627","dYXdkRIsSCIUZEHeLepM                                        ","","","","","","","2013","1","20130101","20130109","    6657848012.21","     498519466.11","        3.05","        2.56","        0.07","     272698336.88","  901190128539.73","    9866849531.10","    163288762","    194883627","dYXdkRIsSCIUZEHeLepM                                        ","201312013010120","130109","6657848012.21     498519466.11        3.05        2.56        0.07    "," 27269","90128539",".73    9","866849531.10"
"20130109-233816","FIN","201312013010120130109    6598726022.32    3392731232.16     ","   4.36   ","    "," 3",".67 ","       0",".51     861560061.84  415446988117.22    3877677946.31    778585010    923975483","EUYSfjsuTDoOZfpVOChWHHUmwVaoEoyQISVPDeGZnxGFfTHJ            ","","","","","","","2013","1","20130101","20130109","    6598726022.32","    3392731232.16","        4.36","        3.67","        0.51","     861560061.84","  415446988117.22","    3877677946.31","    778585010","    923975483","EUYSfjsuTDoOZfpVOChWHHUmwVaoEoyQISVPDeGZnxGFfTHJ            ","201312013010120","130109","6598726022.32    3392731232.16        4.36        3.67        0.51    "," 86156","46988117",".22    3","877677946.31"
"20130111-013214","FIN","201312013010120130111    9546875141.51    4951725019.07     ","   5.28   ","    "," 4",".64 ","       0",".52     369308305.39  222731752902.60    2220902740.87    938445556   1067725019","UlLlwDTDoMCbNOmqIxbCbsbxdeDGSAwaiQMChQioHDUmmoeeLEafUdoTgF  ","","","","","","","2013","1","20130101","20130111","    9546875141.51","    4951725019.07","        5.28","        4.64","        0.52","     369308305.39","  222731752902.60","    2220902740.87","    938445556","   1067725019","UlLlwDTDoMCbNOmqIxbCbsbxdeDGSAwaiQMChQioHDUmmoeeLEafUdoTgF  ","201312013010120","130111","9546875141.51    4951725019.07        5.28        4.64        0.52    "," 36930","31752902",".60    2","220902740.87"
"20130111-081144","FIN","201312013010120130111     840679795.71     199044252.11     ","   0.30   ","    "," 0",".27 ","       0",".24     194513015.36  130389344467.69    7696182269.04    653735488    742947056","mDEgZwUTlbESJGPwqXXtEicAYbpnBwdq                            ","","","","","","","2013","1","20130101","20130111","     840679795.71","     199044252.11","        0.30","        0.27","        0.24","     194513015.36","  130389344467.69","    7696182269.04","    653735488","    742947056","mDEgZwUTlbESJGPwqXXtEicAYbpnBwdq                            ","201312013010120","130111"," 840679795.71     199044252.11        0.30        0.27        0.24    "," 19451","89344467",".69    7","696182269.04"
"20130111-095656","FIN","201312013010120130111    5791356667.25     853586677.61     ","   1.63   ","    "," 1",".48 ","       0",".15     320852289.65  119054342226.67    6063378833.51    523792980    575180743","JsduyNhYAMzrQhfGxyl                                         ","","","","","","","2013","1","20130101","20130111","    5791356667.25","     853586677.61","        1.63","        1.48","        0.15","     320852289.65","  119054342226.67","    6063378833.51","    523792980","    575180743","JsduyNhYAMzrQhfGxyl                                         ","201312013010120","130111","5791356667.25     853586677.61        1.63        1.48        0.15    "," 32085","54342226",".67    6","063378833.51"
"20130111-174424","FIN","201312013010120130111    5618688699.44    1589209004.14     ","   3.37   ","    "," 3",".08 ","       0",".28     956389239.72  482231831346.91    7931153504.89    471013522    515850532","xbTCDJOqOvJAPkCyIIqgbwqhAEWrTTJLdCjmHkBcRCNpPdWzvsAy        ","","","","","","","2013","1","20130101","20130111","    5618688699.44","    1589209004.14","        3.37","        3.08","        0.28","     956389239.72","  482231831346.91","    7931153504.89","    471013522","    515850532","xbTCDJOqOvJAPkCyIIqgbwqhAEWrTTJLdCjmHkBcRCNpPdWzvsAy        ","201312013010120","130111","5618688699.44    1589209004.14        3.37        3.08        0.28    "," 95638","31831346",".91    7","931153504.89"
"20130112-010737","FIN","201312013010120130112    4452430792.40    2645293141.58     ","   4.30   ","    "," 4",".09 ","       0",".59     957351401.44  260886769037.31     251345249.83    615134706    647084994","nSgOqPFAiAAtNQlRKRVXoLzgBINxFIhgZkTbmWArNtsSS               ","","","","","","","2013","1","20130101","20130112","    4452430792.40","    2645293141.58","        4.30","        4.09","        0.59","     957351401.44","  260886769037.31","     251345249.83","    615134706","    647084994","nSgOqPFAiAAtNQlRKRVXoLzgBINxFIhgZkTbmWArNtsSS               ","201312013010120","130112","4452430792.40    2645293141.58        4.30        4.09        0.59    "," 95735","86769037",".31     ","251345249.83"
"20130112-032114","FIN","201312013010120130112     321431037.38     176059942.25     ","   1.28   ","    "," 1",".22 ","       0",".55     691448941.37  513927457317.79    2496047677.45    137527559    144536125","0000030440","","","","","","","2013","1","20130101","20130112","     321431037.38","     176059942.25","        1.28","        1.22","        0.55","     691448941.37","  513927457317.79","    2496047677.45","    137527559","    144536125","0000030440","201312013010120","130112"," 321431037.38     176059942.25        1.28        1.22        0.55    "," 69144","27457317",".79    2","496047677.45"
"20130112-155557","FIN","201312013010120130112    6982384086.74    1649024147.75     ","   3.36   ","    "," 3",".27 ","       0",".24     275748820.79  821204832335.25    4847362444.01    491436198    504532433","0000041171","","","","","","","2013","1","20130101","20130112","    6982384086.74","    1649024147.75","        3.36","        3.27","        0.24","     275748820.79","  821204832335.25","    4847362444.01","    491436198","    504532433","0000041171","201312013010120","130112","6982384086.74    1649024147.75        3.36        3.27        0.24    "," 27574","04832335",".25    4","847362444.01"
"20130113-164142","FIN","201312013010120130113    6717294055.90    3817703216.04     ","  15.91   ","    ","13",".59 ","       0",".57     272993322.66  858042374114.41    8168987906.44    240022205    281008154","uuDbfqqjxmQFMLHDAO                                          ","","","","","","","2013","1","20130101","20130113","    6717294055.90","    3817703216.04","       15.91","       13.59","        0.57","     272993322.66","  858042374114.41","    8168987906.44","    240022205","    281008154","uuDbfqqjxmQFMLHDAO                                          ","201312013010120","130113","6717294055.90    3817703216.04       15.91       13.59        0.57    "," 27299","42374114",".41    8","168987906.44"
"20130113-203604","FIN","201312013010120130113    6897881700.32    2554601185.41     ","   8.11   ","    "," 6",".95 ","       0",".37     871284998.14  393477106213.77    1642282023.37    315179373    367449489","0000035175","","","","","","","2013","1","20130101","20130113","    6897881700.32","    2554601185.41","        8.11","        6.95","        0.37","     871284998.14","  393477106213.77","    1642282023.37","    315179373","    367449489","0000035175","201312013010120","130113","6897881700.32    2554601185.41        8.11        6.95        0.37    "," 87128","77106213",".77    1","642282023.37"
"20130114-045355","FIN","201312013010120130114     958421302.84     321854479.94     ","   0.38   ","    "," 0",".34 ","       0",".34     790036340.01  619302166370.76    3630842447.75    845112549    935087988","0000026018","","","","","","","2013","1","20130101","20130114","     958421302.84","     321854479.94","        0.38","        0.34","        0.34","     790036340.01","  619302166370.76","    3630842447.75","    845112549","    935087988","0000026018","201312013010120","130114"," 958421302.84     321854479.94        0.38        0.34        0.34    "," 79003","02166370",".76    3","630842447.75"
"20130114-114710","FIN","201312013010120130114     997738419.94      87799778.34     ","   0.19   ","    "," 0",".17 ","       0",".09     726662111.78  937839571983.49    5164389457.30    468174092    524098400","YiyUIZkVDLDOZVeUcDBUVRPZNSAzSTiCEp                          ","","","","","","","2013","1","20130101","20130114","     997738419.94","      87799778.34","        0.19","        0.17","        0.09","     726662111.78","  937839571983.49","    5164389457.30","    468174092","    524098400","YiyUIZkVDLDOZVeUcDBUVRPZNSAzSTiCEp                          ","201312013010120","130114"," 997738419.94      87799778.34        0.19        0.17        0.09    "," 72666","39571983",".49    5","164389457.30"
"20130114-194740","FIN","201312013010120130114    6190720676.88    1388041440.93     ","   6.69   ","    "," 6",".40 ","       0",".22     574152598.27  761275543736.45    8550996003.45    207633890    216903157","0000032280","","","","","","","2013","1","20130101","20130114","    6190720676.88","    1388041440.93","        6.69","        6.40","        0.22","     574152598.27","  761275543736.45","    8550996003.45","    207633890","    216903157","0000032280","201312013010120","130114","6190720676.88    1388041440.93        6.69        6.40        0.22    "," 57415","75543736",".45    8","550996003.45"
"20130115-004438","FIN","201312013010120130115    7810086625.75    4945710184.56     ","   7.70   ","    "," 7",".69 ","       0",".63     328060192.73  555598144479.64    6773065336.14    642240171    643408414","zesdOcQlVeRsjUwWD                                           ","","","","","","","2013","1","20130101","20130115","    7810086625.75","    4945710184.56","        7.70","        7.69","        0.63","     328060192.73","  555598144479.64","    6773065336.14","    642240171","    643408414","zesdOcQlVeRsjUwWD                                           ","201312013010120","130115","7810086625.75    4945710184.56        7.70        7.69        0.63    "," 32806","98144479",".64    6","773065336.14"
"20130115-073234","FIN","201312013010120130115    6186249687.08    2907022388.16     ","  12.82   ","    ","12",".36 ","       0",".47     981868274.47  471010303097.54    9054136656.23    226724220    235185593","0000024891","","","","","","","2013","1","20130101","20130115","    6186249687.08","    2907022388.16","       12.82","       12.36","        0.47","     981868274.47","  471010303097.54","    9054136656.23","    226724220","    235185593","0000024891","201312013010120","130115","6186249687.08    2907022388.16       12.82       12.36        0.47    "," 98186","10303097",".54    9","054136656.23"
"20130115-133347","FIN","201312013010120130115    8302237900.59    1458071346.39     ","  11.19   ","    "," 9",".76 ","       0",".18     998706824.76  429492916678.39    4689887350.53    130339911    149348407","dglHFeBejfLjbwKwcSQxmp                                      ","","","","","","","2013","1","20130101","20130115","    8302237900.59","    1458071346.39","       11.19","        9.76","        0.18","     998706824.76","  429492916678.39","    4689887350.53","    130339911","    149348407","dglHFeBejfLjbwKwcSQxmp                                      ","201312013010120","130115","8302237900.59    1458071346.39       11.19        9.76        0.18    "," 99870","92916678",".39    4","689887350.53"
"20130115-155226","FIN","201312013010120130115    4391346339.99    1480223662.14     ","   3.40   ","    "," 3",".14 ","       0",".34     898184446.46  250915674103.77     928672939.03    435454781    471684919","0000021164","","","","","","","2013","1","20130101","20130115","    4391346339.99","    1480223662.14","        3.40","        3.14","        0.34","     898184446.46","  250915674103.77","     928672939.03","    435454781","    471684919","0000021164","201312013010120","130115","4391346339.99    1480223662.14        3.40        3.14        0.34    "," 89818","15674103",".77     ","928672939.03"
"20130115-162255","FIN","201312013010120130115    8549711010.26    5403944648.32     ","   6.65   ","    "," 5",".79 ","       0",".63      54136415.95  506943414680.20    8542156006.41    812065581    932983741","HJwiABLTFuHWQRNbgQwQRnQLbq                                  ","","","","","","","2013","1","20130101","20130115","    8549711010.26","    5403944648.32","        6.65","        5.79","        0.63","      54136415.95","  506943414680.20","    8542156006.41","    812065581","    932983741","HJwiABLTFuHWQRNbgQwQRnQLbq                                  ","201312013010120","130115","8549711010.26    5403944648.32        6.65        5.79        0.63    ","  5413","43414680",".20    8","542156006.41"
"20130116-060222","FIN","201312013010120130116    2576489435.24     756152601.65     ","   0.81   ","    "," 0",".75 ","       0",".29     431002772.53  190766513419.95    3545539863.22    931745076   1004697235","lfGIueADMTMNhzBioHeTYgujSrJOdPFQHvyBuytOXYFLAlATcvouDEhfW   ","","","","","","","2013","1","20130101","20130116","    2576489435.24","     756152601.65","        0.81","        0.75","        0.29","     431002772.53","  190766513419.95","    3545539863.22","    931745076","   1004697235","lfGIueADMTMNhzBioHeTYgujSrJOdPFQHvyBuytOXYFLAlATcvouDEhfW   ","201312013010120","130116","2576489435.24     756152601.65        0.81        0.75        0.29    "," 43100","66513419",".95    3","545539863.22"
